,root,strategy,strategy_signal
1585,124.95075441410685,174.19154848042712,174.19154848042712
1586,126.77579280614067,176.73580093440594,176.73580093440594
1587,128.6716430514803,179.3787708906195,179.3787708906195
1588,133.9004531504974,186.66815887493934,186.66815887493934
1589,148.6915926363119,207.28821437524553,207.28821437524553
1590,145.12875495127463,202.32132789063704,202.32132789063704
1591,154.88988160346963,215.92913501778992,215.92913501778992
1592,154.2936009732251,215.09787115869426,215.09787115869426
1593,153.04347875614613,213.3550987696531,213.3550987696531
1594,148.7674847400609,207.39401416118088,207.39401416118088
1595,142.81778846942342,199.09965202443212,199.09965202443212
1596,149.39726138880698,208.27197420356947,208.27197420356947
1597,146.58100569964105,204.34588394734897,204.34588394734897
1598,154.7979147109273,215.8009256644651,215.8009256644651
1599,146.20615919590253,203.823317331126,203.823317331126
1600,151.57702649504827,211.31074464525403,211.31074464525403
1601,150.37541280273032,209.63559709835363,209.63559709835363
1602,145.82057245366602,203.2857779459607,203.2857779459607
1603,151.71044494468728,211.49674085189923,211.49674085189923
1604,148.8081530715592,207.4507091341006,207.4507091341006
1605,149.27594291631723,208.1028463525104,208.1028463525104
1606,150.76624375837883,210.18044734497857,210.18044734497857
1607,154.06131829996073,214.7740501563257,214.7740501563257
1608,153.05320923802543,213.36866385546608,213.36866385546608
1609,149.7012891290096,208.69581368413307,208.69581368413307
1610,138.1077162525982,192.5334269804096,192.5334269804096
1611,137.8207611440479,192.13338814161165,192.13338814161165
1612,146.46148387269636,204.17926076679817,204.17926076679817
1613,143.17627986620644,199.59941828687172,199.59941828687172
1614,146.76231500595685,204.59864391641963,204.59864391641963
1615,146.1273113306366,203.71339697242593,203.71339697242593
1616,145.7660793107557,203.20981005773453,203.20981005773453
1617,138.63044635956393,193.26215540783411,193.26215540783411
1618,139.58140946238305,194.58787557818877,194.58787557818877
1619,143.79778769244183,200.46585091588855,200.46585091588855
1620,144.2849326469238,201.14497073676145,201.14497073676145
1621,149.21163360427965,208.01319392345496,208.01319392345496
1622,152.92088478266294,213.1841927661197,213.1841927661197
1623,161.53814074535194,225.19735080451187,225.19735080451187
1624,187.34341615952857,261.17201061698466,261.17201061698466
1625,189.6810712047704,264.43089251852354,264.43089251852354
1626,186.5544529911965,260.07213157559596,260.07213157559596
1627,204.66365647012856,285.3178390587848,285.3178390587848
1628,203.7616023365624,284.06030198287164,284.06030198287164
1629,218.2323050437924,304.2336424640214,304.2336424640214
1630,200.61057119712254,279.66750742902695,279.66750742902695
1631,200.15899474297518,279.0379730002509,279.0379730002509
1632,199.07985557105718,277.5335649295377,277.5335649295377
1633,206.0351297196374,287.22978469009877,287.22978469009877
1634,194.70772252796505,271.4384546718226,271.4384546718226
1635,193.36159142090418,269.56183805517156,269.56183805517156
1636,190.89643127591214,266.1252036393019,266.1252036393019
1637,195.1138334904233,272.00460649489236,272.00460649489236
1638,197.82161962793563,275.7794813442583,275.7794813442583
1639,202.1609420715842,281.8288509487821,281.8288509487821
1640,203.92143492039682,284.2831216481575,284.2831216481575
1641,207.16016358175256,288.7981737042642,288.7981737042642
1642,212.55634290680558,296.3208880481395,296.3208880481395
1643,212.85540227401378,296.737801211296,296.737801211296
1644,212.24898690591704,295.8924087005712,295.8924087005712
1645,201.97385848022546,281.5680411551408,281.5680411551408
1646,202.3846343541005,282.1406962454139,282.1406962454139
1647,198.7947497900874,277.1361042043047,277.1361042043047
1648,188.255873189251,262.44405017908645,262.44405017908645
1649,187.44213001505878,261.3096257873125,261.3096257873125
1650,188.64030198861943,262.9799752973977,262.9799752973977
1651,195.033303617992,271.8923412809405,271.8923412809405
1652,203.3532917235622,283.49108366744014,283.49108366744014
1653,209.9378301115825,292.6704675232337,292.6704675232337
1654,200.28872820647052,279.21883203549197,279.21883203549197
1655,196.74270616057044,274.27538792411065,274.27538792411065
1656,194.1946227929513,270.7231517688026,270.7231517688026
1657,190.8954512528377,266.1238374071595,266.1238374071595
1658,194.5977466392474,271.28513930817337,271.28513930817337
1659,178.61788544581162,249.0079087397071,249.0079087397071
1660,171.43888087408186,238.99979051135898,238.99979051135898
1661,172.59479225220116,240.61122530264836,240.61122530264836
1662,173.09332232857997,241.30621691254845,241.30621691254845
1663,176.4532501009876,245.99023042012914,245.99023042012914
1664,178.3914023149513,248.69217277273162,248.69217277273162
1665,177.25043991873105,247.10157808214763,247.10157808214763
1666,187.03025068636202,260.7354323909685,260.7354323909685
1667,188.09794784572443,262.22388936243357,262.22388936243357
1668,173.12437251917254,241.34950341214017,241.34950341214017
1669,166.22872207497133,231.73640396118122,231.73640396118122
1670,166.50238243703205,232.11790883843142,232.11790883843142
1671,167.54055203989293,233.56520198648488,233.56520198648488
1672,169.80200778488737,236.71785584510025,236.71785584510025
1673,169.96715576319426,236.94808560405272,236.94808560405272
1674,172.41728953869787,240.36377203460208,240.36377203460208
1675,173.40482613842096,241.7404786442857,241.7404786442857
1676,175.04085498157775,244.02123636267166,244.02123636267166
1677,169.94873952886672,236.92241187051073,236.92241187051073
1678,172.3425051950073,240.25951655658884,240.25951655658884
1679,170.7316779647787,238.01389194324693,238.01389194324693
1680,166.06411807264163,231.50693254913304,231.50693254913304
1681,170.5639736454445,237.78009843628766,237.78009843628766
1682,164.79618504359942,229.73933043473232,229.73933043473232
1683,164.72814938926376,229.6444831804186,229.6444831804186
1684,161.66641283454845,225.37617256472237,225.37617256472237
1685,161.52563355151065,225.17991475562548,225.17991475562548
1686,162.21828172246956,226.14552283072044,226.14552283072044
1687,163.43469419988654,227.84130109172992,227.84130109172992
1688,165.15240677097555,230.2359325927984,230.2359325927984
1689,168.93692503266575,235.5118598918964,235.5118598918964
1690,169.82924280468077,236.75582368525428,236.75582368525428
1691,186.91394812592046,260.57329713063706,260.57329713063706
1692,184.33097611834611,256.9724233640824,256.9724233640824
1693,181.1256106359093,252.50388230204982,252.50388230204982
1694,182.26289955862313,254.08935587078554,254.08935587078554
1695,181.1626254612564,252.5554839892439,252.5554839892439
1696,182.28241898275604,254.11656754094392,254.11656754094392
1697,180.5283110673598,251.67119795980477,251.67119795980477
1698,191.73467811326418,267.2937881371853,267.2937881371853
1699,193.80042563845075,270.17360876627333,270.17360876627333
1700,197.90937155915404,275.9018146975281,275.9018146975281
1701,191.0371118355316,266.32132381989703,266.32132381989703
1702,195.75408232559025,272.8971656197528,272.8971656197528
1703,193.25282112717719,269.41020338932395,269.41020338932395
1704,192.50701111533115,268.3704833696664,268.3704833696664
1705,194.0121758810544,270.46880588471566,270.46880588471566
1706,195.34981229955125,272.33358021228446,272.33358021228446
1707,193.82672683858488,270.21027478561626,270.21027478561626
1708,195.5174550751069,272.56728792219405,272.56728792219405
1709,205.13626715731502,285.9766969249532,285.9766969249532
1710,200.2069832573934,279.10487290553743,279.10487290553743
1711,199.79692633479905,278.53322009202094,278.53322009202094
1712,178.59410051288245,248.97475060219236,248.97475060219236
1713,176.09336056767137,245.48851504126486,245.48851504126486
1714,175.37278628418687,244.48397568634948,244.48397568634948
1715,170.52958194085883,237.73215359349948,237.73215359349948
1716,186.33768596369154,259.76994064959763,259.76994064959763
1717,186.84828987607017,260.4817641721882,260.4817641721882
1718,191.83198646314517,267.42944391793935,267.42944391793935
1719,191.13702241218436,266.46060731713027,266.46060731713027
1720,187.70539457072687,261.67663806208316,261.67663806208316
1721,194.30870419214807,270.88219054909723,270.88219054909723
1722,193.0617444123209,269.14382685566136,269.14382685566136
1723,199.51559715415948,278.1410242558444,278.1410242558444
1724,203.14230621847886,283.19695265550894,283.19695265550894
1725,193.6557051758586,269.97185663125083,269.97185663125083
1726,194.81196152135502,271.5837723352156,271.5837723352156
1727,198.45253357839854,276.65902687805163,276.65902687805163
1728,199.86638059481928,278.63004499842685,278.63004499842685
1729,195.39567480390906,272.39751628605006,272.39751628605006
1730,196.53540918526122,273.9863990236936,273.9863990236936
1731,193.28383542912206,269.4534398572121,269.4534398572121
1732,191.82794180863607,267.42380533948244,267.42380533948244
1733,193.21239357688683,269.3538440850575,269.3538440850575
1734,194.40251767640848,271.01297420197136,271.01297420197136
1735,197.10018432966262,274.773741664463,274.773741664463
1736,191.10283486976186,266.41294709305845,266.41294709305845
1737,184.15676747725416,256.7295623017961,256.7295623017961
1738,185.75165460683237,258.95296511401125,258.95296511401125
1739,187.64295048914778,261.58958591650224,261.58958591650224
1740,191.4849967629734,266.9457119591921,266.9457119591921
1741,192.7612589347845,268.72492557832715,268.72492557832715
1742,192.4648443406787,268.3116994447068,268.3116994447068
1743,195.48290539452657,272.5191228479774,272.5191228479774
1744,196.40271090319385,273.80140678941393,273.80140678941393
1745,195.3096658722926,272.27761281646593,272.27761281646593
1746,193.01111728254637,269.07324850523935,269.07324850523935
1747,194.97527421826842,271.81144356213423,271.81144356213423
1748,196.17467396669574,273.4835046905783,273.4835046905783
1749,194.11227994736223,270.6083591223182,270.6083591223182
1750,191.2646414449256,266.63851866334835,266.63851866334835
1751,193.38110857145261,269.5890465557677,269.5890465557677
1752,195.33028958601437,272.30636395642864,272.30636395642864
1753,196.20587756649783,273.5270050551273,273.5270050551273
1754,194.98327075472113,271.82259138652074,271.82259138652074
1755,194.6199925760061,271.31615195943414,271.31615195943414
1756,190.98439607129043,266.2478337425819,266.2478337425819
1757,193.1457247012929,269.2609022318483,269.2609022318483
1758,185.65489588285436,258.81807555661936,258.81807555661936
1759,179.42277466731198,250.12998999888634,250.12998999888634
1760,183.6089764008926,255.96589683788926,255.96589683788926
1761,180.80752186574682,252.0604405982472,252.0604405982472
1762,178.84869740995308,249.32967945353883,249.32967945353883
1763,180.41973485483012,251.51983385898492,251.51983385898492
1764,181.64228720717304,253.2241716066965,253.2241716066965
1765,181.73534268622052,253.35389853844555,253.35389853844555
1766,184.6254108895607,257.3828894630256,257.3828894630256
1767,184.16306327816991,256.73833916205285,256.73833916205285
1768,175.62246494226346,244.83204811117668,244.83204811117668
1769,174.4974957042209,243.26374918824231,243.26374918824231
1770,177.41803300392004,247.33521651963125,247.33521651963125
1771,180.16215736293472,251.1607498152162,251.1607498152162
1772,198.18941991296805,276.2922249565859,276.2922249565859
1773,226.62766430325166,315.93745838983887,315.93745838983887
1774,202.2822104401743,281.9979089509164,281.9979089509164
1775,208.63679209040055,290.8567143481989,290.8567143481989
1776,211.51639844604043,294.8711206033272,294.8711206033272
1777,217.1296650291713,302.6964723007525,302.6964723007525
1778,213.61336648807276,297.7944651807037,297.7944651807037
1779,210.18883149356031,293.02038393312233,293.02038393312233
1780,212.86743210751774,296.7545717809165,296.7545717809165
1781,212.6365758716563,296.4327393486945,296.4327393486945
1782,212.505843339299,296.25048752992905,296.25048752992905
1783,212.33060409694778,296.00618972538336,296.00618972538336
1784,217.66334241186777,303.44046212391754,303.44046212391754
1785,224.4042400326613,312.8378235101685,312.8378235101685
1786,218.6832168082951,304.86225026119,304.86225026119
1787,212.99740600057729,296.93576599459084,296.93576599459084
1788,213.07744893570148,297.04735237819915,297.04735237819915
1789,214.1377124381441,298.52544622528126,298.52544622528126
1790,214.8837481396137,299.5654808746919,299.5654808746919
1791,215.14026641183094,299.92308827978974,299.92308827978974
1792,218.11402745638387,304.0687538549226,304.0687538549226
1793,215.05212409418147,299.8002106959767,299.8002106959767
1794,205.58976841580835,286.60891468806494,286.60891468806494
1795,208.00189094894836,289.97161034478484,289.97161034478484
1796,206.51207427919374,287.89468432802437,287.89468432802437
1797,208.69244995843383,290.93430595829614,290.93430595829614
1798,205.9492959059848,287.11012534924726,287.11012534924726
1799,207.8207021793531,289.71901841373926,289.71901841373926
1800,206.4167168282903,287.76174825965165,287.76174825965165
1801,209.33220451332818,291.8261760161201,291.8261760161201
1802,204.54439192078982,285.1515745442126,285.1515745442126
1803,205.73511853184817,286.81154461137766,286.81154461137766
1804,205.78828682441872,286.88566555011346,286.88566555011346
1805,206.08301068893803,287.29653466871525,287.29653466871525
1806,204.85110340850764,285.5791553878243,285.5791553878243
1807,198.0068639561864,276.0377270550309,276.0377270550309
1808,197.62455384263546,275.50475555764837,275.50475555764837
1809,202.6250008333144,282.4757867329697,282.4757867329697
1810,210.99588625434916,294.14548413079234,294.14548413079234
1811,209.1250595219327,291.5373989936817,291.5373989936817
1812,209.5872020152108,292.18166334326634,292.18166334326634
1813,213.5680496546995,297.7312898168213,297.7312898168213
1814,207.5061194307245,289.2804643900699,289.2804643900699
1815,208.59566686843226,290.7993824326789,290.7993824326789
1816,208.43682018152504,290.5779371881656,290.5779371881656
1817,208.85032506928684,291.1543967465028,291.1543967465028
1818,208.21865291364836,290.27379421282006,290.27379421282006
1819,208.2899576046022,290.37319877095507,290.37319877095507
1820,207.32755433106368,289.0315300690222,289.0315300690222
1821,209.8105002800354,292.4929593470815,292.4929593470815
1822,211.87634804414122,295.3729197174032,295.3729197174032
1823,210.72727947995295,293.7710243671536,293.7710243671536
1824,211.2306728239747,294.47279576902343,294.47279576902343
1825,211.931567540309,295.4499002013456,295.4499002013456
1826,210.9379129516352,294.0646646157953,294.0646646157953
1827,210.13361690762434,292.94341029444394,292.94341029444394
1828,210.24207141940693,293.094604734491,293.094604734491
1829,207.9306384881453,289.87227859974246,289.87227859974246
1830,208.25741843055948,290.3278365069226,290.3278365069226
1831,206.8320824134419,288.34080178199576,288.34080178199576
1832,206.7941447251569,288.2879135485544,288.2879135485544
1833,205.13459848780835,285.9743706634866,285.9743706634866
1834,203.86942458214367,284.2106149922373,284.2106149922373
1835,200.9087152645046,280.08314458953157,280.08314458953157
1836,195.28203544353786,272.2390937439521,272.2390937439521
1837,185.104756724193,258.0511366743673,258.0511366743673
1838,174.90281604695608,243.82879882289825,243.82879882289825
1839,165.53179002317654,230.76482380660775,230.76482380660775
1840,166.28541610739393,231.81544006899543,231.81544006899543
1841,163.98527042460225,228.6088492797299,228.6088492797299
1842,164.04811793034767,228.6964638315208,228.6964638315208
1843,167.71287485851468,233.80543405835212,233.80543405835212
1844,164.48640691087078,229.30747443771693,229.30747443771693
1845,152.08557042109965,212.01969637879594,212.01969637879594
1846,151.40770578482142,211.07469775748234,211.07469775748234
1847,151.78798604119135,211.6048394683045,211.6048394683045
1848,150.35821465506194,209.61162147701904,209.61162147701904
1849,152.31166041599712,212.33488428215668,212.33488428215668
1850,149.0725772262905,207.8193379845969,207.8193379845969
1851,149.62121788840133,208.58418784037036,208.58418784037036
1852,149.3227184848458,208.16805531224253,208.16805531224253
1853,149.63094759653913,208.59775184752445,208.59775184752445
1854,144.80064632476143,201.86391768939356,201.86391768939356
1855,150.4918432773886,209.79791068154228,209.79791068154228
1856,148.5208039347248,207.0501209877196,207.0501209877196
1857,144.76924522912682,201.82014199953704,201.82014199953704
1858,146.3064017346828,203.9630636106556,203.9630636106556
1859,146.4469545646266,204.1590057256594,204.1590057256594
1860,147.18061324297813,205.18178579479462,205.18178579479462
1861,149.5536205321418,208.48995160934285,208.48995160934285
1862,150.8276503775257,210.2660531832654,210.2660531832654
1863,154.16878248572567,205.6082423654436,205.6082423654436
1864,152.01577068001282,202.73686356860026,202.73686356860026
1865,144.59132603761165,192.83520261720125,192.83520261720125
1866,143.4789743552252,191.35170725179614,191.35170725179614
1867,144.93483460909633,193.29332515330526,193.29332515330526
1868,144.38698114964632,192.5626766714586,192.5626766714586
1869,144.51884495244533,192.73853772638807,192.73853772638807
1870,147.25376338458545,196.38598024217268,196.38598024217268
1871,161.08422870754632,214.83107412110692,214.83107412110692
1872,156.54903543648584,208.78268285657404,208.78268285657404
1873,162.79236196694902,217.10913762740896,217.10913762740896
1874,163.29385341799443,217.77795510231047,217.77795510231047
1875,161.2154453577992,215.00607209665415,215.00607209665415
1876,164.53884548623526,219.43834721790375,219.43834721790375
1877,161.93585557214877,215.96685206498685,215.96685206498685
1878,160.29564744398766,213.77937737064693,213.77937737064693
1879,158.69624875538537,211.64632846215238,211.64632846215238
1880,153.7303236926731,205.02348882237436,205.02348882237436
1881,153.5795500924762,204.82240858789524,204.82240858789524
1882,156.13643685917654,208.2324179656199,208.2324179656199
1883,155.88235182651582,207.8935557385567,207.8935557385567
1884,153.39385614089028,204.57475658994937,204.57475658994937
1885,156.70195758313585,208.98662851460233,208.98662851460233
1886,155.56821103757443,207.4745997448197,207.4745997448197
1887,148.19394660360004,197.6398619687212,197.6398619687212
1888,148.13211764934297,197.55740336454,197.55740336454
1889,148.67660591555313,198.28356383359892,198.28356383359892
1890,148.63846274448434,198.23269393480845,198.23269393480845
1891,147.2469035675965,196.37683160072078,196.37683160072078
1892,143.92228679237374,191.94293389023252,191.94293389023252
1893,134.9425274928125,179.96701699785854,179.96701699785854
1894,133.77767879588416,178.41350863296444,178.41350863296444
1895,136.72772367740808,182.34785599700015,182.34785599700015
1896,146.87699117222976,195.88349542582048,195.88349542582048
1897,160.3532310775421,213.85617417408048,213.85617417408048
1898,163.98832575829516,218.70414284900215,218.70414284900215
1899,161.53564349457235,215.43310651340914,215.43310651340914
1900,166.02087658907178,221.4148680496315,221.4148680496315
1901,181.7340510422788,242.37084972902642,242.37084972902642
1902,178.69862085381874,238.3226276712952,238.3226276712952
1903,185.80787632015378,247.80393444035792,247.80393444035792
1904,184.0090899320895,245.40497077418883,245.40497077418883
1905,186.71668558373207,249.01597407845438,249.01597407845438
1906,180.96207571305376,241.34129959551518,241.34129959551518
1907,187.7647620752371,250.41374839961333,250.41374839961333
1908,182.19365878053878,242.983808706308,242.983808706308
1909,182.2030813216104,242.9963751421137,242.9963751421137
1910,185.5140043489571,247.41201009287332,247.41201009287332
1911,179.85175608966213,239.86051429937035,239.86051429937035
1912,180.70159681323724,240.99391014415517,240.99391014415517
1913,187.86064419647138,250.54162224088907,250.54162224088907
1914,185.77399141283848,247.75874360390273,247.75874360390273
1915,188.7224184129971,251.69093326948277,251.69093326948277
1916,188.27544309243748,251.09482160174292,251.09482160174292
1917,186.87236460022856,249.22359645465102,249.22359645465102
1918,184.1614037553461,245.60810513759773,245.60810513759773
1919,186.6654828742824,248.9476872377299,248.9476872377299
1920,186.73105237025607,249.03513444074056,249.03513444074056
1921,185.84409097663504,247.85223236258923,247.85223236258923
1922,185.06025981276497,246.806870614795,246.806870614795
1923,185.20562321767622,247.00073550563843,247.00073550563843
1924,187.75865295520163,250.40560093024482,250.40560093024482
1925,196.5056185408697,262.0710509072319,262.0710509072319
1926,200.362958349014,267.21541830360957,267.21541830360957
1927,199.7267426809157,266.366924962909,266.366924962909
1928,201.44981222108302,268.6649083413536,268.6649083413536
1929,202.023914187804,269.4305633229448,269.4305633229448
1930,200.91588548442567,267.9528333278132,267.9528333278132
1931,200.89507305854218,267.9250766948797,267.9250766948797
1932,195.12766251050147,260.2333305017594,260.2333305017594
1933,201.43978135661803,268.6515306109286,268.6515306109286
1934,191.00334639097758,254.73290833702387,254.73290833702387
1935,187.1817035172777,249.6361483993717,249.6361483993717
1936,180.75977582713415,241.0715009806205,241.0715009806205
1937,184.3421793475815,245.8491977322385,245.8491977322385
1938,182.84374939922608,243.85080646896427,243.85080646896427
1939,182.4060801322798,243.2671058827413,243.2671058827413
1940,187.58997911557887,250.18064792005237,250.18064792005237
1941,188.35275193559798,251.19792506474786,251.19792506474786
1942,195.31813244787784,260.48735202554633,260.48735202554633
1943,194.4332807715572,259.3072635861812,259.3072635861812
1944,193.82511269480807,258.4961761059078,258.4961761059078
1945,193.95975925355543,258.675748402181,258.675748402181
1946,186.15838708218755,248.27139549537804,248.27139549537804
1947,190.06138997398662,253.47666177296801,253.47666177296801
1948,192.22022615261463,256.35580828425174,256.35580828425174
1949,191.16922453160112,254.95413284428497,254.95413284428497
1950,195.71970354580114,261.02291004382687,261.02291004382687
1951,191.54637209243353,255.45711824667893,255.45711824667893
1952,188.56664879514418,251.48319006217272,251.48319006217272
1953,183.52557637877553,244.7601296445266,244.7601296445266
1954,183.29033642825806,244.4464002890748,244.4464002890748
1955,183.04501384107192,244.1192241568474,244.1192241568474
1956,178.9299649460086,238.63116128886585,238.63116128886585
1957,177.63243703407312,236.90070438902066,236.90070438902066
1958,177.4938557878453,236.71588457010336,236.71588457010336
1959,178.46508938602307,238.01117684541265,238.01117684541265
1960,180.20168441440444,240.32719858294647,240.32719858294647
1961,179.16761230399763,238.94810129961962,238.94810129961962
1962,181.5675386921601,242.14877940397074,242.14877940397074
1963,177.81281139172984,237.14126187444433,237.14126187444433
1964,178.19663756683826,237.65315425606317,237.65315425606317
1965,179.78348149604565,239.76945942454185,239.76945942454185
1966,177.29338087210573,236.4485198390665,236.4485198390665
1967,177.93917439788675,237.30978675462453,237.30978675462453
1968,180.42059023465765,240.61914381478994,240.61914381478994
1969,174.51668227158763,232.74535691836317,232.74535691836317
1970,175.4536426709225,233.99494050958796,233.99494050958796
1971,177.06452184569312,236.14330044632385,236.14330044632385
1972,178.0523354921027,237.4607048154067,237.4607048154067
1973,186.1191437517904,248.21905836163774,248.21905836163774
1974,183.86759649940413,245.21626709805136,245.21626709805136
1975,183.57909589434033,244.83150630943953,244.83150630943953
1976,180.38037617544128,240.56551206197628,240.56551206197628
1977,177.73172317770002,237.03311802784705,237.03311802784705
1978,180.57872843082947,240.83004589263922,240.83004589263922
1979,179.42260335022294,239.288171837818,239.288171837818
1980,179.7137702237768,239.67648851348477,239.67648851348477
1981,170.70809893626864,227.66601392264508,227.66601392264508
1982,180.50711453007497,240.73453752819822,240.73453752819822
1983,174.5907682950684,232.84416224604442,232.84416224604442
1984,175.66576633249232,234.27784066950542,234.27784066950542
1985,175.48126314159126,234.03177673762286,234.03177673762286
1986,171.31208640756978,228.47152591010902,228.47152591010902
1987,171.90139645912475,229.2574632571833,229.2574632571833
1988,171.6517767790323,228.92455627785768,228.92455627785768
1989,171.75932058914782,229.06798280960174,229.06798280960174
1990,166.49725852132744,222.05019804450123,222.05019804450123
1991,169.49072733869656,226.04245803508667,226.04245803508667
1992,174.46793874181333,232.6803497792913,232.6803497792913
1993,175.68206163360387,234.29957300835076,234.29957300835076
1994,174.5259236099464,232.75768169194188,232.75768169194188
1995,177.93753063041967,237.30759453299362,237.30759453299362
1996,187.72179114617433,250.35643992863126,250.35643992863126
1997,198.98615425017806,265.3792341794375,265.3792341794375
1998,198.2239638674505,264.36273380618604,264.36273380618604
1999,203.4140237429887,271.28449235921624,271.28449235921624
2000,202.44137935226036,269.98731857085363,269.98731857085363
2001,201.9878807340358,269.3825070629406,269.3825070629406
2002,200.60200355650295,267.53422256582917,267.53422256582917
2003,203.36561673253837,271.2199340214232,271.2199340214232
2004,199.37680141312273,265.90022341774545,265.90022341774545
2005,201.756536641846,269.07397344537003,269.07397344537003
2006,201.96793549256415,269.35590695637933,269.35590695637933
2007,202.71561671520755,270.3530570898805,270.3530570898805
2008,202.91900381740462,270.62430567813743,270.62430567813743
2009,206.46880379257803,275.35852049047713,275.35852049047713
2010,203.95817548987492,272.01020402699646,272.01020402699646
2011,202.2125591550005,269.6821509628739,269.6821509628739
2012,198.20445868971024,264.33672059360475,264.33672059360475
2013,201.0734024141534,268.1629068494555,268.1629068494555
2014,200.74388528071603,267.723444089596,267.723444089596
2015,199.9400053309669,266.6513441425393,266.6513441425393
2016,201.55189406370943,268.80105048311145,268.80105048311145
2017,202.92020752114036,270.62591100578834,270.62591100578834
2018,201.4006415706284,268.59933156988944,268.59933156988944
2019,208.5868046455453,278.18320669274004,278.18320669274004
2020,201.01908042943143,268.0904599661085,268.0904599661085
2021,200.76552606185854,267.7523054641387,267.7523054641387
2022,200.45622597396218,267.33980530418097,267.33980530418097
2023,199.77204335914485,266.4273405196672,266.4273405196672
2024,197.85472451073178,263.87029523384325,263.87029523384325
2025,198.2348489732764,264.3772508013956,264.3772508013956
2026,197.42698256384313,263.29983428534416,263.29983428534416
2027,198.20052400222977,264.33147307096044,264.33147307096044
2028,197.29303492984556,263.1211941148038,263.1211941148038
2029,199.36548918661637,265.8851367901433,265.8851367901433
2030,193.3508145937511,257.86362522664876,257.86362522664876
2031,193.68530185874275,258.3097164361641,258.3097164361641
2032,194.53076783110603,259.4372778643248,259.4372778643248
2033,193.57462583030394,258.1621126002098,258.1621126002098
2034,194.29401354363063,259.12152890311853,259.12152890311853
2035,194.54365910982492,259.4544704056194,259.4544704056194
2036,194.00284667007676,258.7332122274517,258.7332122274517
2037,193.70333152867784,258.33376182775373,258.33376182775373
2038,196.65639214106673,262.27213114171076,262.27213114171076
2039,193.18542828906263,257.64305665971807,257.64305665971807
2040,193.36250216873415,257.8792124402923,257.8792124402923
2041,192.6694147348821,256.95487168347864,256.95487168347864
2042,192.45758876348353,256.67236854007706,256.67236854007706
2043,192.45578967940529,256.66996917939434,256.66996917939434
2044,193.37508281423086,257.8959907034834,257.8959907034834
2045,197.25121593231472,263.06542192512194,263.06542192512194
2046,195.89935309260636,261.26250088034215,261.26250088034215
2047,195.02525709160236,260.0967568203102,260.0967568203102
2048,194.8140135574953,259.8150304483526,259.8150304483526
2049,194.93495342531568,259.9763227233095,259.9763227233095
2050,194.0532469103692,258.80042884974216,258.80042884974216
2051,194.88510973621288,259.90984834928776,259.90984834928776
2052,193.3072871134985,257.80557450739775,257.80557450739775
2053,190.20215859582046,253.66439880019706,253.66439880019706
2054,176.70176695748665,235.6595099293911,235.6595099293911
2055,172.62629791214448,230.22423299642864,230.22423299642864
2056,172.93542974037882,230.63650875574695,230.63650875574695
2057,173.5542370049863,231.4617852610647,231.4617852610647
2058,173.12055419772418,230.88340124383646,230.88340124383646
2059,172.50767485043923,230.06603054566023,230.06603054566023
2060,175.15830813497163,233.60106560269915,233.60106560269915
2061,173.37391441953324,231.22129682199153,231.22129682199153
2062,172.61378198190235,230.20754104117566,230.20754104117566
2063,172.35397612073385,229.86104919237326,229.86104919237326
2064,172.89227760860302,230.57895862253778,230.57895862253778
2065,173.00133575567648,230.72440476003635,230.72440476003635
2066,183.74505169326937,245.0528343862261,245.0528343862261
2067,180.89466830384913,241.25140124705854,241.25140124705854
2068,171.84377399641755,229.1806146689865,229.1806146689865
2069,170.9773273385088,228.02507220725286,228.02507220725286
2070,171.42844443536362,228.6267075830392,228.6267075830392
2071,172.09621526161115,229.51728467441882,229.51728467441882
2072,171.05480444133124,228.12840007089713,228.12840007089713
2073,170.83987213771127,227.8417541464607,227.8417541464607
2074,170.66262999837775,227.6053739652471,227.6053739652471
2075,173.88963028354257,231.90908478171514,231.90908478171514
2076,171.6726798062723,228.95243374190443,228.95243374190443
2077,171.60656670215988,228.86426155221267,228.86426155221267
2078,171.18608580683875,228.30348435438256,228.30348435438256
2079,166.74893614651663,222.3858496162622,222.3858496162622
2080,162.30438306106683,228.31335798251564,228.31335798251564
2081,159.82282039840766,224.82254711302375,224.82254711302375
2082,157.92560530051426,222.1537371792083,222.1537371792083
2083,157.51490126093927,221.57600035754112,221.57600035754112
2084,157.75412794268487,221.91252020992124,221.91252020992124
2085,157.95656594569067,222.19728947725605,222.19728947725605
2086,156.646359897885,220.35422438695,220.35422438695
2087,153.97158474652812,216.591621768728,216.591621768728
2088,154.4192178133047,217.22130660343342,217.22130660343342
2089,157.63130394624594,221.7397438588522,221.7397438588522
2090,157.56048785847116,221.64012696315223,221.64012696315223
2091,157.56154144649244,221.64160904400876,221.64160904400876
2092,159.47369034287897,224.33142633213654,224.33142633213654
2093,159.22069843906658,223.97554296033587,223.97554296033587
2094,159.71249765097454,224.66735625216552,224.66735625216552
2095,158.88724937063685,223.50648060297058,223.50648060297058
2096,154.85470228151732,217.83390202083154,217.83390202083154
2097,155.4840925687239,218.71926449375778,218.71926449375778
2098,155.1594207550162,218.2625490888387,218.2625490888387
2099,149.3148381588837,210.0409825891397,210.0409825891397
2100,151.7317541310531,213.44085504581852,213.44085504581852
2101,152.28733466837812,214.22238944257404,214.22238944257404
2102,150.23638955475738,211.33732770180512,211.33732770180512
2103,152.30884528595865,214.25264839947624,214.25264839947624
